endTime,artistName,trackName,msPlayed
12/7/2019 19:40,Ana Olgica,Amalfi Moon,151693
12/7/2019 19:45,Enid Fergus,Massenet,271149
12/7/2019 19:47,Alida Sørby,Kjæreste,143812
12/7/2019 19:48,Leon Noel,Du Coeur,65670
12/7/2019 19:50,Odin Sørlie,Lucida,127250
12/7/2019 19:52,SIMO,Don't Stay Up,115416
12/7/2019 19:55,Alida Sørby,Svanninge Bakker,117624
12/7/2019 19:58,Smolenka,Orchids,138967
12/7/2019 20:00,Jakob Ahlbom,Passing,148276
12/7/2019 20:03,Karim Blau,Sylvia,165951
12/7/2019 20:37,Karim Blau,Sylvia,11958
12/7/2019 20:41,Mellancolia,Falling too Far,200125
12/7/2019 20:44,Aaron Lansing,Naive Spin,158065
12/7/2019 20:46,Stephanie Ferrer,Touched,134168
12/7/2019 20:48,Martin Greenbaum,Two By Two,123199
12/7/2019 20:51,Ricki Westberg,The Morning After,150250
12/7/2019 20:54,Heike Blau,Heimweh,138750
12/7/2019 20:56,Franz Gordon,In a Bar in Buenos Aires,166900
12/7/2019 20:59,Sight of Wonders,Hiro,159151
12/7/2019 21:01,Emanuel Fremont,Thinking about Jane,144500
12/7/2019 21:04,Julius Aston,Sea Of Tranquility,175318
12/7/2019 21:07,Gabríel Ólafs,Staircase Sonata,147800
12/7/2019 21:09,Sarah Spring,Under Cold Water,126124
12/7/2019 21:12,Vittoria Emanuelle,Time to Heal,154642
12/7/2019 21:15,Pamela Goldings,Fields of Rye,157000
12/7/2019 21:17,Lisa Chong,Lisa's waltz,129812
12/7/2019 21:19,Charles Bolt,The Great Plains Hymn,119080
12/7/2019 21:21,Riccardo Lettiere,Magari,108000
12/7/2019 21:24,Layla Frost,Solitude,177600
12/7/2019 21:26,Mona Chu,Serenity Now,130144
12/7/2019 21:28,Berlioz,A Letter Home,139500
12/7/2019 21:30,Jose Carcavelos,History Repeats Itself,114008
12/7/2019 21:33,Jeff Bright Jr,My Oak,161596
12/7/2019 21:35,Ana Olgica,Sugarcane,144500
12/7/2019 21:38,Sub-City Keys,Two Hearts,196000
12/7/2019 21:41,Orlene de Brisay,Tiens-toi à moi,122874
12/7/2019 21:45,S.A. Karl,Cassiopeia,168833
12/7/2019 21:48,Abbie Lou Johnston,"Steady, Unchanging",193155
12/7/2019 21:51,Echo Whisperer,Wishful Wanderer,174528
12/7/2019 21:53,Wilson Trouvé,Alizé,93054
12/8/2019 16:25,Dua Lipa,Don't Start Now,183290
12/8/2019 16:41,Arizona Zervas,ROXANNE,4202
12/8/2019 16:41,blackbear,hot girl bummer,159218
12/8/2019 16:44,gianni & kyle,do u even miss me at all?,141084
12/8/2019 18:21,Hillsong UNITED,Not Today,7314
12/8/2019 18:27,Hillsong UNITED,Even When It Hurts (Praise Song),378400
12/8/2019 18:32,Hillsong UNITED,Wonder,294560
12/8/2019 18:35,Hillsong UNITED,Here Now (Madness) - Live,64226
12/8/2019 20:05,Hillsong UNITED,Here Now (Madness) - Live,389496
12/8/2019 20:12,Hillsong UNITED,So Will I (100 Billion X),407725
12/9/2019 15:50,Hillsong UNITED,Future Marches In,342520
12/9/2019 15:53,NEEDTOBREATHE,Multiplied,175977
12/9/2019 15:56,NEEDTOBREATHE,A Place Only You Can Go,192413
12/9/2019 15:59,NEEDTOBREATHE,Won't Turn Back,168580
12/10/2019 0:50,Tones and I,Never Seen The Rain,10282
12/10/2019 0:50,Pharrell Williams,Sangria Wine,2538
12/10/2019 0:54,Camila Cabello,Cry for Me,189133
12/10/2019 0:58,Halsey,Graveyard,181805
12/10/2019 1:01,Ellie Goulding,Sixteen,201072
12/10/2019 1:05,Why Don't We,Big Plans,134383
12/11/2019 2:08,Ana Olgica,Sugarcane,144500
12/11/2019 2:12,Rosie Carney,Bud (Rose),200000
12/11/2019 2:15,Jacob David,Dvale,179000
12/11/2019 2:16,Thomasine Robinson,This Morning,99000
12/11/2019 2:19,Mélanie Laurent,Début,160066
12/11/2019 2:21,Eric Cadogan,Cloudy Waltz,121000
12/11/2019 4:02,Why Don't We,Big Plans,4245
12/11/2019 4:07,NEEDTOBREATHE,Bridges Burn,258431
12/11/2019 4:11,NEEDTOBREATHE,Stones Under Rushing Water (feat. Drew Holcomb & Ellie Holcomb) [Acoustic Live],219638
12/11/2019 16:07,NEEDTOBREATHE,Stones Under Rushing Water (feat. Drew Holcomb & Ellie Holcomb) [Acoustic Live],810
12/11/2019 16:12,NEEDTOBREATHE,The Heat,232253
12/11/2019 16:17,NEEDTOBREATHE,Drive All Night (Acoustic Live),290853
12/11/2019 16:21,NEEDTOBREATHE,The Outsiders,268573
12/11/2019 16:24,NEEDTOBREATHE,The Heart,180762
12/11/2019 16:42,NEEDTOBREATHE,The Heart,43891
12/11/2019 16:44,NEEDTOBREATHE,Bullets,114479
12/11/2019 21:15,Ana Olgica,Sugarcane,144500
12/11/2019 21:18,Jordane Tumarinson,Morphée,192230
12/11/2019 21:21,Arelius,Wonder,162000
12/11/2019 21:23,Valbona Ceferin,Hvaležni,123500
12/11/2019 21:24,Quinn MacKenzie,Charon,110687
12/11/2019 21:26,Max Richter,A Catalogue Of Afternoons,110880
12/11/2019 21:34,Eric Badanti,Airbourne,238588
12/11/2019 21:36,Frozen Silence,Love At First Sight,69527
12/11/2019 23:07,Frozen Silence,Love At First Sight,38352
12/11/2019 23:11,Franz Gordon,Jeremy and Maureen,204283
12/11/2019 23:13,Zemfira Mironova,Lelyah,151874
12/11/2019 23:19,Hiroko Murakami,Everlasting Oath,170256
12/11/2019 23:21,Borghild Wenn,Filotimo,133200
12/11/2019 23:23,Ever So Blue,At Dawn,136000
12/11/2019 23:25,Viljar Iversen,Novaturient,112000
12/11/2019 23:28,Jean-Michel Blais,igloo - acoustique,182040
12/11/2019 23:30,Alida Sørby,Kjæreste,143812
12/11/2019 23:32,Heike Blau,Heimweh,61952
12/12/2019 0:29,Heike Blau,Heimweh,76811
12/12/2019 0:33,Teodor Wolgers,supine,208000
12/12/2019 0:36,Edvard Kravchuk,Look Up to the Sky,163272
12/12/2019 0:38,Isaac Nash,Fairfield,128500
12/12/2019 0:40,Juultje Berben,Uitwaaien,128500
12/12/2019 0:44,Maya Åström,Den första snön,203000
12/12/2019 0:46,Max Richter,Lamentation For A Lost Life,141494
12/12/2019 0:48,Karin Borg,Norrsken,95316
12/12/2019 0:50,Francie Stooge,Daybreak,130972
12/12/2019 0:52,Minnie Scolanti,Timelapse,122205
12/12/2019 0:54,Way Beyond,Floating,117820
12/12/2019 0:56,Aenor,Pachm,112439
12/12/2019 0:59,Franz Gordon,In a Bar in Buenos Aires,166900
12/12/2019 1:01,Biba Dupont,Indigo,146812
12/12/2019 1:05,Regina Mira,The Winding Paths,119726
12/12/2019 1:07,Mark Souzek,Les Etudes,105176
12/12/2019 1:09,Leroy Bolander,That day,118500
12/12/2019 1:11,Kozue Ojima,Hand in Hand,106000
12/12/2019 1:15,Piano Novel,Connected Colors - Solo Piano Version,168586
12/12/2019 1:17,Fioretta Rizzo,Nel bisogno si riconosce il vero amico,110035
12/12/2019 1:19,Roman Jensen,Sail,128922
12/12/2019 1:22,Maria Marble,Hiemal,164000
12/12/2019 1:25,Rhiannon Bannenberg,For Stormboy,96500
12/12/2019 1:27,Max Swan,Downstreams,138810
12/12/2019 1:29,Karin Borg,Preludium,129409
12/12/2019 1:32,Juliet Moss,Abstract,130706
12/12/2019 1:37,Eik Octobre,Take Me Somewhere Else,232340
12/12/2019 1:39,Berlioz,A Letter Home,139500
12/12/2019 1:41,Kolorascze,Aion,124212
12/12/2019 2:44,Thomas Rhett,Marry Me,205453
12/12/2019 2:48,Brett Young,In Case You Didn't Know,226200
12/12/2019 2:52,Thomas Rhett,Die A Happy Man,227426
12/12/2019 2:56,James Arthur,Say You Won't Let Go,113640
12/12/2019 16:52,James Arthur,Say You Won't Let Go,97818
12/12/2019 16:57,Russell Dickerson,Yours,216960
12/12/2019 17:01,Kesha,Praying,230266
12/12/2019 17:04,Lauv,I Like Me Better,197436
12/12/2019 17:20,Dan + Shay,Speechless,14583
12/12/2019 17:20,Luke Combs,Beautiful Crazy,193200
12/12/2019 17:24,Selena Gomez,Back To You,210240
12/12/2019 17:29,Maren Morris,I Could Use a Love Song,196421
12/12/2019 17:35,LANCO,Greatest Love Story,222573
12/12/2019 17:38,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5004
12/12/2019 17:38,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),163870
12/13/2019 14:07,NEEDTOBREATHE,Something Beautiful,220613
12/13/2019 14:10,NEEDTOBREATHE,Solomon's Ashes - B-Side,201680
12/13/2019 14:14,NEEDTOBREATHE,Slumber,215493
12/13/2019 14:17,NEEDTOBREATHE,COUNT ON ME,197733
12/13/2019 14:21,NEEDTOBREATHE,LET'S STAY HOME TONIGHT,200120
12/13/2019 14:25,NEEDTOBREATHE,State I'm In (Acoustic Live),25912
12/13/2019 14:25,NEEDTOBREATHE,Keep Your Eyes Open,250466
12/13/2019 14:29,NEEDTOBREATHE,Let Us Love,222373
12/13/2019 14:29,NEEDTOBREATHE,Difference Maker,15206
12/13/2019 14:33,Lauren Daigle,Trust In You,211600
12/13/2019 14:36,for KING & COUNTRY,Fix My Eyes,215933
12/13/2019 16:17,Thomas Rhett,Marry Me,95947
12/13/2019 16:19,Brett Young,In Case You Didn't Know,139349
12/13/2019 16:23,Harry Styles,Adore You,207133
12/13/2019 16:25,Harry Styles,Golden,152622
12/14/2019 2:43,Harry Styles,Golden,56299
12/14/2019 2:49,Harry Styles,Falling,240133
12/14/2019 2:53,Harry Styles,"Girl Crush - Recorded at Metropolis Studios, London",243804
12/14/2019 2:55,Harry Styles,To Be So Lonely,91719
12/14/2019 16:56,Harry Styles,To Be So Lonely,100306
12/14/2019 16:59,Harry Styles,Watermelon Sugar,174000
12/14/2019 17:05,Harry Styles,She,362653
12/14/2019 17:10,Harry Styles,Kiwi,176386
12/14/2019 17:13,Harry Styles,Lights Up,172213
12/14/2019 17:17,Harry Styles,Cherry,259186
12/14/2019 17:22,Harry Styles,Treat People With Kindness,197346
12/14/2019 17:26,Harry Styles,"Girl Crush - Recorded at Metropolis Studios, London",243804
12/14/2019 17:32,Harry Styles,"Sunflower, Vol. 6",221826
12/14/2019 17:37,Shawn Mendes,Understand,300973
12/14/2019 17:42,Thomas Rhett,Marry Me,205453
12/14/2019 17:47,Brett Young,In Case You Didn't Know,226200
12/14/2019 17:51,Thomas Rhett,Die A Happy Man,227426
12/14/2019 17:51,James Arthur,Say You Won't Let Go,5123
12/14/2019 17:55,Russell Dickerson,Yours,216960
12/14/2019 18:00,Kesha,Praying,230266
12/14/2019 18:03,Lauv,I Like Me Better,197436
12/14/2019 18:07,Luke Combs,Beautiful Crazy,193200
12/14/2019 18:10,Dan + Shay,Speechless,213386
12/17/2019 1:04,Travis Scott,HIGHEST IN THE ROOM,35424
12/17/2019 1:04,Lewis Capaldi,Before You Go,215106
12/17/2019 1:05,Roddy Ricch,The Box,22894
12/17/2019 1:05,Don Toliver,No Idea,3645
12/17/2019 1:05,Juice WRLD,Lucid Dreams,13769
12/17/2019 1:08,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,159011
12/17/2019 1:11,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],221306
12/17/2019 1:15,French Montana,Out Of Your Mind (feat. Chris Brown),194171
12/17/2019 1:17,Brett Young,In Case You Didn't Know,36455
12/17/2019 1:17,Thomas Rhett,Marry Me,5836
12/17/2019 3:59,Taylor Swift,Fifteen,294333
12/17/2019 4:01,Taylor Swift,It’s Nice To Have A Friend,150440
12/17/2019 4:01,Taylor Swift,Everything Has Changed,7364
12/17/2019 14:05,Taylor Swift,Everything Has Changed,236571
12/17/2019 14:31,Taylor Swift,London Boy,161974
12/18/2019 2:35,Taylor Swift,Lover,221306
12/18/2019 2:39,Taylor Swift,Our Song,201106
12/18/2019 2:47,Taylor Swift,You Belong With Me,155878
12/19/2019 2:18,Taylor Swift,I Think He Knows,5610
12/19/2019 21:47,Taylor Swift,I Think He Knows,31857
12/19/2019 21:50,Taylor Swift,We Are Never Ever Getting Back Together,13204
12/19/2019 21:50,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
12/19/2019 21:54,Taylor Swift,Afterglow,223293
12/19/2019 22:00,Taylor Swift,Death By A Thousand Cuts,198533
12/19/2019 22:04,Taylor Swift,Begin Again,237613
12/19/2019 22:08,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),245653
12/19/2019 22:14,Tim McGraw,Highway Don't Care,276880
12/19/2019 22:18,Taylor Swift,Christmas Tree Farm,228026
12/19/2019 22:23,Taylor Swift,The Man,190360
12/19/2019 22:28,Taylor Swift,Back To December,293026
12/19/2019 22:34,Taylor Swift,Daylight,293453
12/19/2019 22:38,Taylor Swift,Love Story,235266
12/19/2019 22:43,Taylor Swift,Soon You’ll Get Better (feat. Dixie Chicks),201586
12/19/2019 22:46,Taylor Swift,Call It What You Want,203506
12/19/2019 22:50,Taylor Swift,Red,220826
12/19/2019 22:56,Taylor Swift,22,230133
12/19/2019 23:00,Taylor Swift,Out Of The Woods,235800
12/19/2019 23:06,Taylor Swift,Shake It Off,6622
12/19/2019 23:06,Taylor Swift,Paper Rings,222400
12/19/2019 23:09,Taylor Swift,Picture To Burn,173066
12/19/2019 23:13,Taylor Swift,I Did Something Bad,238253
12/19/2019 23:18,Taylor Swift,Getaway Car,233626
12/19/2019 23:22,Taylor Swift,Blank Space,231826
12/19/2019 23:26,Taylor Swift,Style,231000
12/19/2019 23:31,Taylor Swift,Delicate,232253
12/19/2019 23:35,Taylor Swift,White Horse,234426
12/19/2019 23:39,Taylor Swift,You Need To Calm Down,171360
12/19/2019 23:43,Taylor Swift,I Forgot That You Existed,170640
12/19/2019 23:47,Taylor Swift,Wildest Dreams,220440
12/19/2019 23:50,Taylor Swift,Bad Blood,211933
12/19/2019 23:52,Taylor Swift,Love Story,19857
12/19/2019 23:54,Taylor Swift,I Think He Knows,173386
12/19/2019 23:55,Taylor Swift,The Man,45425
12/19/2019 23:59,Taylor Swift,End Game,244826
12/20/2019 0:01,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3797
12/20/2019 0:01,Taylor Swift,Call It What You Want,1578
12/20/2019 0:01,Taylor Swift,Look What You Made Me Do,2461
12/20/2019 0:01,Taylor Swift,We Are Never Ever Getting Back Together,3088
12/20/2019 15:03,Taylor Swift,22,230133
12/20/2019 15:08,Taylor Swift,End Game,244826
12/20/2019 15:18,Taylor Swift,Dancing With Our Hands Tied,211506
12/20/2019 15:20,Taylor Swift,Welcome To New York,135620
12/21/2019 15:30,Taylor Swift,Tim McGraw,1365
12/21/2019 15:31,Taylor Swift,I Knew You Were Trouble.,1877
12/21/2019 15:33,Billie Eilish,everything i wanted,116928
12/22/2019 15:03,Kelly Clarkson,Dark Side,224506
12/22/2019 15:07,Kelly Clarkson,My Life Would Suck Without You,211162
12/22/2019 15:10,Kelly Clarkson,Would You Call That Love,178213
12/22/2019 15:12,Kelly Clarkson,Because of You,60966
12/22/2019 18:31,Kelly Clarkson,Whole Lotta Woman,173386
12/22/2019 18:32,Kelly Clarkson,A Minute (Intro),68826
12/22/2019 18:36,Kelly Clarkson,Miss Independent,214786
12/22/2019 18:40,Kelly Clarkson,Invincible,238360
12/22/2019 18:44,Jason Aldean,Don't You Wanna Stay (with Kelly Clarkson),113688
12/22/2019 20:13,Jason Aldean,Don't You Wanna Stay (with Kelly Clarkson),146016
12/22/2019 20:17,Kelly Clarkson,Behind These Hazel Eyes,198973
12/22/2019 20:17,Kelly Clarkson,Don't Rush (feat. Vince Gill),15940
12/22/2019 22:16,Taylor Swift,Cruel Summer,178426
12/22/2019 22:21,Taylor Swift,The Story Of Us,265666
12/22/2019 22:25,Taylor Swift,Mine,230706
12/22/2019 22:31,Taylor Swift,Enchanted,352186
12/22/2019 22:34,Taylor Swift,False God,200306
12/22/2019 22:37,Taylor Swift,The Archer,211240
12/22/2019 22:41,Taylor Swift,Miss Americana & The Heartbreak Prince,234146
12/22/2019 22:45,Taylor Swift,Mean,237733
12/22/2019 22:51,Taylor Swift,Gorgeous,209680
12/22/2019 22:54,Taylor Swift,All You Had To Do Was Stay,193293
12/22/2019 22:55,Taylor Swift,Cornelia Street,61077
12/23/2019 16:15,Taylor Swift,Cornelia Street,226188
12/23/2019 16:20,Taylor Swift,Fearless,178931
12/23/2019 19:49,Christina Aguilera,Have Yourself a Merry Little Christmas,243133
12/23/2019 19:52,Andy Williams,It's the Most Wonderful Time of the Year,151933
12/23/2019 19:53,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),62130
12/23/2019 23:10,Taylor Swift,King Of My Heart,2901
12/24/2019 16:41,Taylor Swift,King Of My Heart,211412
12/24/2019 16:46,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],221306
12/24/2019 16:50,Taylor Swift,Everything Has Changed,243933
12/24/2019 16:52,Taylor Swift,It’s Nice To Have A Friend,150440
12/24/2019 16:53,Taylor Swift,Lover,10159
12/24/2019 16:53,Taylor Swift,Our Song,1941
12/24/2019 16:56,Taylor Swift,Soon You’ll Get Better (feat. Dixie Chicks),201586
12/24/2019 17:01,Taylor Swift,Blank Space,176323
12/26/2019 20:24,Taylor Swift,Delicate,232253
12/26/2019 20:27,Taylor Swift,White Horse,212836
12/27/2019 2:06,Taylor Swift,White Horse,20416
12/28/2019 14:41,Taylor Swift,We Are Never Ever Getting Back Together,191880
12/28/2019 14:47,Tim McGraw,Highway Don't Care,236420
12/28/2019 17:26,Taylor Swift,Fifteen,294333
12/28/2019 17:32,Taylor Swift,Style,231000
12/28/2019 17:56,Taylor Swift,Love Story,235266
12/28/2019 18:01,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),245653
12/28/2019 18:04,Taylor Swift,London Boy,190240
12/28/2019 18:11,Taylor Swift,Death By A Thousand Cuts,198533
12/28/2019 18:16,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
12/28/2019 18:20,Taylor Swift,Begin Again,237613
12/28/2019 18:24,Taylor Swift,Back To December,293026
12/28/2019 18:30,Taylor Swift,Afterglow,223293
12/28/2019 18:34,Taylor Swift,Christmas Tree Farm,228026
12/28/2019 18:38,Taylor Swift,Paper Rings,222400
12/28/2019 18:42,Taylor Swift,Shake It Off,3233
12/28/2019 18:42,Taylor Swift,Out Of The Woods,235800
12/28/2019 18:46,Taylor Swift,Red,220826
12/28/2019 18:49,Taylor Swift,You Need To Calm Down,171360
12/28/2019 18:53,Taylor Swift,Dancing With Our Hands Tied,15696
12/28/2019 18:53,Taylor Swift,Love Story,2414
12/28/2019 18:53,Taylor Swift,Everything Has Changed,243933
12/28/2019 18:55,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,110526
12/28/2019 18:55,Black Eyed Peas,RITMO (Bad Boys For Life),7151
12/28/2019 18:58,Conan Gray,Maniac,185786
12/28/2019 19:01,Khalid,Up All Night,9028
12/28/2019 19:01,Noah Cyrus,July,156106
12/28/2019 19:05,Post Malone,Circles,215280
12/28/2019 19:08,Lewis Capaldi,Before You Go,215106
12/28/2019 19:10,Camila Cabello,My Oh My (feat. DaBaby),21328
12/28/2019 19:14,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),204466
12/28/2019 19:17,The Chainsmokers,Family,194826
12/28/2019 19:19,SAINt JHN,Roses - Imanbek Remix,89392
12/28/2019 19:27,Camila Cabello,I Have Questions,221881
12/28/2019 19:31,Camila Cabello,Something's Gotta Give,236360
12/28/2019 19:34,J Balvin,Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),195040
12/28/2019 19:37,Cashmere Cat,Love Incredible (feat. Camila Cabello),179608
12/28/2019 19:40,Camila Cabello,Living Proof,194440
12/28/2019 19:44,Camila Cabello,Should've Said It,200626
12/28/2019 19:45,Camila Cabello,OMG,41008
12/28/2019 19:48,Camila Cabello,Real Friends,213932
12/28/2019 19:51,Camila Cabello,Bad Kind of Butterflies,169334
12/28/2019 19:54,Camila Cabello,Crown (with Camila Cabello & Grey),201520
12/28/2019 20:00,Camila Cabello,Dream of You,222999
12/28/2019 20:00,Major Lazer,Know No Better,18874
12/28/2019 20:01,Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,42492
12/28/2019 20:04,Gracie Abrams,Stay,177152
12/28/2019 20:06,NF,PAID MY DUES,18780
12/28/2019 20:11,Louis The Child,Free (with Drew Love),222252
12/28/2019 20:15,Halsey,Finally // beautiful stranger,221095
12/28/2019 20:17,Doja Cat,Candy,18276
12/28/2019 20:20,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),192005
12/28/2019 20:23,AJ Mitchell,Slow Dance,178799
12/28/2019 20:27,Lauv,Mean It,232853
12/28/2019 20:29,The Weeknd,Heartless,25902
12/28/2019 20:32,iann dior,gone girl,136568
12/28/2019 20:33,Don Toliver,No Idea,67499
12/28/2019 20:38,James Arthur,Say You Won't Let Go,211466
12/28/2019 20:43,Taylor Swift,Out Of The Woods,235800
12/28/2019 20:47,Kesha,Praying,230266
12/28/2019 20:53,Halsey,Bad At Love,7523
12/28/2019 20:53,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),163870
12/28/2019 20:57,Lauv,I Like Me Better,197436
12/28/2019 21:01,Camila Cabello,Never Be the Same,226973
12/28/2019 21:06,Selena Gomez,Back To You,210240
12/28/2019 21:09,Niall Horan,Slow Hands,5278
12/28/2019 21:09,Hailee Steinfeld,Starving,181880
12/28/2019 21:12,Stereo Kicks,Love Me So,209906
12/29/2019 18:06,Zara Larsson,Never Forget You,213427
12/29/2019 18:09,One Direction,History,187426
12/29/2019 18:13,Miley Cyrus,Malibu,231906
12/30/2019 19:22,Bazzi,Mine,20074
12/30/2019 19:26,Shawn Mendes,Mercy,208733
12/30/2019 19:30,Gryffin,Feel Good (feat. Daya),248156
12/30/2019 19:36,benny blanco,Eastside (with Halsey & Khalid),158003
12/30/2019 20:55,benny blanco,Eastside (with Halsey & Khalid),16073
12/30/2019 20:59,Taylor Swift,Out Of The Woods,235800
12/31/2019 12:53,Nick Jonas,Close,234213
12/31/2019 12:57,G.R.L.,Ugly Heart,198306
12/31/2019 13:00,Nick Jonas,Chains,203106
12/31/2019 13:05,Rachel Platten,Fight Song,204013
12/31/2019 13:08,JP Cooper,September Song,220290
12/31/2019 13:12,Nick Jonas,Jealous - Remix,222186
12/31/2019 13:15,One Direction,Drag Me Down,192120
12/31/2019 13:18,Daya,Hide Away,192376
12/31/2019 13:22,DNCE,Toothbrush,231813
12/31/2019 13:25,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,193613
12/31/2019 13:29,5 Seconds of Summer,She's Kinda Hot,216454
12/31/2019 13:32,Ariana Grande,One Last Time,197266
12/31/2019 13:38,Miley Cyrus,Party In The U.S.A.,202066
12/31/2019 13:42,Macklemore,Good Old Days (feat. Kesha),240506
12/31/2019 13:46,MKTO,Classic,175426
12/31/2019 13:50,Post Malone,I Fall Apart,223346
12/31/2019 13:53,Demi Lovato,Confident,205745
12/31/2019 13:58,Noah Kahan,Hurt Somebody,168640
12/31/2019 14:02,The Chainsmokers,Closer,244960
12/31/2019 14:06,Halsey,Bad At Love,181279
12/31/2019 14:12,Shawn Mendes,Stitches,206880
12/31/2019 14:15,Little Mix,Black Magic,211773
12/31/2019 14:19,Becky G,Shower,206166
12/31/2019 14:24,Zedd,Happy Now,207029
12/31/2019 14:28,One Direction,Perfect,230333
12/31/2019 14:32,Calum Scott,Dancing On My Own,260285
12/31/2019 14:38,Halsey,Now Or Never,214801
12/31/2019 14:41,Troye Sivan,My My My!,204726
12/31/2019 14:44,Lady Gaga,Million Reasons,205280
12/31/2019 14:49,Charlie Puth,One Call Away,194453
12/31/2019 14:53,Liam Payne,Strip That Down (feat. Quavo),202061
12/31/2019 14:56,Joel Adams,Please Don't Go,210580
12/31/2019 15:01,Shawn Mendes,Treat You Better,187973
12/31/2019 15:05,James Bay,Let It Go,260533
12/31/2019 15:11,Little Mix,Shout Out to My Ex,246240
12/31/2019 15:15,ZAYN,PILLOWTALK,202746
12/31/2019 15:21,gnash,"i hate u, i love u (feat. olivia o'brien)",251033
12/31/2019 15:24,Meghan Trainor,Dear Future Husband,184226
12/31/2019 15:28,Little Mix,Secret Love Song (feat. Jason Derulo),249813
12/31/2019 15:33,Carly Rae Jepsen,Cut To The Feeling,207959
12/31/2019 15:37,James Arthur,Say You Won't Let Go,211466
12/31/2019 15:41,Taylor Swift,Blank Space,231826
12/31/2019 16:50,Hot Country: The Performances,Brantley Gilbert: Bad Boy Live,25055
12/31/2019 16:51,Megan Thee Stallion,Big Ole Freak,45836
12/31/2019 16:54,Zedd,Good Thing (with Kehlani),210901
12/31/2019 16:57,Hitmaka,"Thot Box (Remix) [feat. Young MA, Dreezy, Mulatto, DreamDoll, Chinese Kitty]",10623
12/31/2019 16:57,Russ,BEST ON EARTH (feat. BIA) - Bonus,160720
12/31/2019 17:00,Russ,Pull The Trigger,156560
12/31/2019 17:03,Russ,Wife You Up,183253
12/31/2019 17:04,Russ,AINT GOIN BACK,42245
12/31/2019 17:07,Post Malone,Rich & Sad,206453
12/31/2019 17:11,Post Malone,I'm Gonna Be,200680
12/31/2019 17:14,Post Malone,Money Made Me Do It,224960
12/31/2019 17:18,Post Malone,Otherside,228226
12/31/2019 17:22,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),229573
12/31/2019 17:23,Post Malone,No Option,63960
12/31/2019 17:26,Jake Owen,Homemade,192653
12/31/2019 17:29,Matt Stell,Everywhere But On,192586
12/31/2019 17:35,Willie Jones,Bachelorettes on Broadway,208405
12/31/2019 17:37,Jimmie Allen,Make Me Want To,172280
12/31/2019 17:40,Jackson Michelson,Stay Over,183813
12/31/2019 17:45,Kameron Marlowe,Giving You Up,230840
12/31/2019 17:49,Chris Young,Town Ain't Big Enough,171800
12/31/2019 17:53,Clare Dunn,Money's All Gone,82515
12/31/2019 17:56,Old Dominion,One Man Band,186240
12/31/2019 17:59,Kane Brown,Homesick,205400
12/31/2019 18:02,Florida Georgia Line,Blessings,198520
12/31/2019 18:06,Dallas Smith,Drop,203213
12/31/2019 18:09,Payton Smith,Like I Knew You Would,182235
12/31/2019 18:15,Luke Bryan,What She Wants Tonight,186988
12/31/2019 18:18,Maren Morris,The Bones,197293
12/31/2019 18:21,HIXTAPE,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",173173
12/31/2019 18:24,Jason Aldean,We Back,162221
12/31/2019 18:27,Russell Dickerson,Every Little Thing,190640
12/31/2019 18:29,Dustin Lynch,Ridin' Roads,35389
12/31/2019 18:29,The Beatles,I Want To Hold Your Hand - Remastered 2015,4667
12/31/2019 18:30,Lynyrd Skynyrd,Gimme Three Steps,47043
12/31/2019 18:34,Tom Petty and the Heartbreakers,American Girl,214733
12/31/2019 18:37,Fleetwood Mac,Landslide,199493
12/31/2019 18:43,Journey,Don't Stop Believin',250986
12/31/2019 18:47,Tom Petty,Free Fallin',256000
12/31/2019 18:52,The Beatles,I Saw Her Standing There - Remastered 2009,173946
12/31/2019 18:55,Cheap Trick,I Want You to Want Me,191226
12/31/2019 18:58,Van Morrison,Brown Eyed Girl,183306
12/31/2019 19:03,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,6339
12/31/2019 19:03,Bob Seger,Old Time Rock & Roll,194146
12/31/2019 19:03,The Allman Brothers Band,Midnight Rider,22242
12/31/2019 19:15,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,267273
12/31/2019 19:20,Aerosmith,Dude (Looks Like A Lady),265773
